cod_cliente,clt_nombre,clit_apellido_paterno,clit_apellido_materno,clt_fec_nac,clt_direcc,clt_sexo,clt_pais_nac,clt_nacionalidad,clt_tipo,clt_razon_social,clt_fec_constitucion
85839342,Steven,Neal,Bennett,1941-05-23,27352 Martinez Ville -- Port Adrian --  KY 11922,M,USA,USA,1,,
69079689,Ronald,Montgomery,Christian,1998-02-10,11468 Denise River -- East Sheilaburgh --  NV 27401,M,USA,USA,1,,
76996443,Danny,Butler,Esparza,1967-02-12,8224 Welch Summit Suite 350 -- North Lucasmouth --  NH 92733,M,USA,USA,1,,
90562143,James,Lewis,Walker,1923-03-04,65901 Brittany Avenue -- East David --  IA 73984,M,USA,USA,1,,
79884051,Robert,Mcgee,Conley,1933-04-07,450 Michelle Centers -- North Madeline --  OK 11553,M,USA,USA,1,,
33892597,Matthew,Lee,Kennedy,1976-02-17,Unit 0109 Box 8214 -- DPO AA 76147,M,USA,USA,1,,
66157885,Eric,Mccall,Ortiz,1970-01-17,6984 Montgomery Lodge -- Lake Chad --  DE 16769,M,USA,USA,1,,
43918799,Dustin,King,Leblanc,1987-03-29,13243 Barber Common -- North Jamie --  UT 46625,M,USA,USA,1,,
04900771,Patrick,Watson,Barnett,1926-11-18,285 Riley Village Suite 556 -- Guzmantown --  AZ 41522,M,USA,USA,1,,
37837464,Matthew,Murphy,Robinson,1937-01-21,54550 Beard Crossroad -- Stantonport --  MI 98169,M,USA,USA,1,,
83099373,Timothy,Parker,Munoz,1953-07-25,638 Christina Knolls Apt. 427 -- Joshuatown --  AL 07737,M,USA,USA,1,,
91646040,Nicholas,Simpson,Garner,1912-04-09,85978 Cisneros Park -- Hooverview --  FL 30823,M,USA,USA,1,,
71394633,William,Webb,Davis,1913-01-05,0512 Melissa Estates Apt. 256 -- Garciatown --  HI 10598,H,USA,USA,1,,
04679905,Michael,Powers,Waller,1908-12-25,9117 Michael Station Apt. 372 -- New Wesley --  VA 07331,H,USA,USA,1,,
49833034,Glenn,Pacheco,Hudson,1932-07-31,774 Joseph Common Apt. 775 -- South Maryburgh --  UT 19408,H,USA,USA,1,,
65939727,Jack,Black,White,1992-04-18,97759 James Corners -- Karlhaven --  IL 78690,H,USA,USA,1,,
59279938,Calvin,Newman,Mcmahon,1940-12-06,923 Lisa Tunnel -- Adamfort --  MT 54610,H,USA,USA,1,,
24915809,Kenneth,Miller,Wiggins,1917-03-07,19071 Mcdonald Square -- New Jennifer --  DC 54486,H,USA,USA,1,,
13477479,Phillip,Hughes,Hill,1931-07-11,075 Cruz Burg Apt. 031 -- Annaport --  RI 36094,H,USA,USA,1,,
36209217,Jeffrey,Rodgers,Colon,1913-12-04,0560 Jacob Curve -- East Kimberly --  RI 40846,H,USA,USA,1,,
24282703,Erik,Moore,Murray,1945-09-15,3196 Williams Mountain Apt. 691 -- West Markburgh --  WV 92153,H,USA,USA,1,,
80566953,Andrew,Brooks,Martin,1987-11-16,57067 Gwendolyn Knolls Apt. 074 -- West Heatherside --  SC 32854,H,USA,USA,1,,
29110087,David,Rodriguez,Davis,1996-06-15,Unit 1495 Box 6008 -- DPO AA 82796,H,USA,USA,1,,
99935054,Robert,Gates,Robinson,1979-12-15,41060 Amy Plains -- Lake Teresa --  LA 26269,H,USA,USA,1,,
79724869,James,Dudley,Hicks,1972-03-11,0664 Jacob Garden Apt. 932 -- North Krista --  SD 81707,H,USA,USA,1,,
68643980,Richard,Lopez,Hanson,1911-08-06,7004 West Garden Apt. 412 -- New Justin --  HI 65768,H,USA,USA,1,,
98399482,Gabriel,Callahan,Shah,1997-02-23,8085 White Pine -- Port Tracyhaven --  KY 69536,H,USA,USA,1,,
57881386,Brian,Jones,George,1997-06-13,47965 Kane Mill -- West Barbara --  ND 66737,H,USA,USA,1,,
03112564,Robert,Martinez,Cooper,1978-01-14,69561 Aaron Shoals -- East Michelleland --  MI 31645,H,USA,USA,1,,
95621203,Thomas,Gonzalez,Smith,1986-10-17,Unit 1622 Box 3740 -- DPO AA 75376,H,USA,USA,1,,
89089491,Christopher,Spears,Paul,1927-08-03,51741 Paul Prairie Apt. 315 -- West Stephen --  MT 24329,H,USA,USA,1,,
87218701,Bobby,Lopez,Ferguson,1992-09-06,3195 Teresa Street -- Marychester --  ND 88889,H,USA,USA,1,,
30934696,Francisco,Hudson,Morrow,1941-05-25,37277 Scott Islands Suite 302 -- Port Megan --  RI 84324,H,USA,USA,1,,
31974202,Patrick,Frye,Hunt,2001-08-13,9545 Crystal Plains -- Hernandezshire --  NV 94995,H,USA,USA,1,,
23558670,Henry,Yu,Keller,1992-10-08,630 Fischer Pike Suite 690 -- Lake Arthurstad --  NM 20425,H,USA,USA,1,,
56794748,Richard,Guzman,White,1966-02-21,3826 Parks Ramp -- New Gary --  FL 94013,H,USA,USA,1,,
61018419,Samuel,Small,Hall,1976-06-11,USCGC Gutierrez -- FPO AE 34441,H,USA,USA,1,,
16427501,Randall,White,Kelly,1927-10-16,PSC 9063 --  Box 6005 -- APO AP 66708,H,USA,USA,1,,
51886899,David,Jones,Mcbride,1966-07-18,4489 Nunez Camp -- West Erica --  DE 64626,H,USA,USA,1,,
74472437,Brian,Parker,Drake,1956-06-06,032 Martin Stravenue Apt. 653 -- North Rhonda --  MT 06002,H,USA,USA,1,,
40678146,Dylan,Heath,Campbell,1976-08-09,9519 Denise Causeway Suite 416 -- Drakemouth --  MD 92245,H,USA,USA,1,,
55180856,Jason,Wood,Franco,1941-02-25,3730 Love Club Apt. 738 -- East Jason --  VA 05578,H,USA,USA,1,,
63006506,Kenneth,Davis,Alexander,1926-12-24,095 Matthew Crossing -- Loveville --  KY 14702,H,USA,USA,1,,
29838066,Glenn,Morales,Padilla,1950-09-25,534 Andrew Trafficway -- East Patricia --  VA 01946,H,USA,USA,1,,
68726027,James,Dodson,Allen,1976-12-05,0172 Barrett Row Suite 297 -- East Nicholas --  PA 61675,H,USA,USA,1,,
47924253,Adam,Johnson,Wiley,2002-03-24,8819 Patterson Keys -- Jasonmouth --  VA 21722,H,USA,USA,1,,
59589204,Corey,Martinez,Flores,1979-01-06,4446 Turner Via -- Richardshire --  AL 99344,H,USA,USA,1,,
63904475,Greg,Sanchez,Gray,1980-02-13,4678 Melissa Court -- North Kennethshire --  IN 60270,H,USA,USA,1,,
58974049,John,Mendez,Thomas,1927-01-07,2169 Hamilton Burg Apt. 472 -- Joelstad --  MN 93990,H,USA,USA,1,,
64552880,Danny,Miller,Stephens,1919-04-23,PSC 9315 --  Box 1306 -- APO AE 01439,H,USA,USA,1,,
14766930,Keith,Liu,Baldwin,1996-08-09,580 Warren Coves -- West Brandiborough --  MI 92695,H,USA,USA,1,,
21847011,Ryan,Mcclain,Newman,1983-02-03,933 Velasquez Brooks -- Loganfurt --  UT 92468,H,USA,USA,1,,
94577297,Eric,Branch,King,1964-09-27,257 Joseph Village -- New Charlestown --  DE 69917,H,USA,USA,1,,
72088296,Jeffrey,Cisneros,Guerra,1969-10-03,8386 Gonzalez Mall Apt. 262 -- Stephentown --  CO 07597,H,USA,USA,1,,
34655917,Logan,Smith,Barnes,1908-01-14,03959 Holly Turnpike Apt. 518 -- Port Brian --  NJ 15726,H,USA,USA,1,,
90444838,Christopher,Hunt,Bowen,1975-06-23,PSC 4208 --  Box 8628 -- APO AA 62963,H,USA,USA,1,,
02108407,Kenneth,Sanders,Nelson,1952-12-17,331 Alex Shore -- West Ryanside --  ME 12275,H,USA,USA,1,,
32417906,Emmanuel,Durand,Rodrigues,1997-07-25,46 --  rue Margot Thierry -- 24158 Fernandez,M,French,French,1,,
95246345,Guillaume,Collet,Brunel,2003-02-12,62 --  rue Olivier Leger -- 70950 Sainte Zoé,M,French,French,1,,
92185586,Bernard,Gaillard,Fabre,1925-08-13,50 --  chemin Michelle Mendes -- 61445 DelmasVille,M,French,French,1,,
90032394,Alphonse,Caron,Neveu,1991-08-01,541 --  avenue Isaac Mallet -- 47095 Didier,M,French,French,1,,
45749643,Christophe,Chretien,Levy,1997-10-20,chemin Chevallier -- 97081 Thomas-sur-Bourdon,M,French,French,1,,
66735885,Jean,Boyer,Mendes,1962-08-19,boulevard Bernard Blanchard -- 00492 Deschamps,M,French,French,1,,
63811001,Julien,Tessier,Becker,1916-04-24,813 --  boulevard Marcelle Leleu -- 19963 Lefevre,M,French,French,1,,
06857226,Étienne,Marchand,David,1910-04-15,35 --  chemin de Chevalier -- 25365 Tanguy-sur-Perrier,M,French,French,1,,
26073415,Zacharie,Bourdon,Valentin,1968-05-28,boulevard Weber -- 49845 Bouchet,M,French,French,1,,
73095613,Olivier,Garnier,Ferrand,1950-03-02,avenue Renée Pineau -- 55397 Malletdan,M,French,French,1,,
42087533,Sébastien,Sauvage,Briand,1973-05-09,74 --  avenue de Chevallier -- 74183 Lejeune,M,French,French,1,,
41863893,Joseph,Adam,Tanguy,1918-06-13,16 --  avenue Lucie Gomez -- 03394 BlanchardBourg,M,French,French,1,,
69883804,Isaac,Giraud,Joly,1954-12-23,rue de Fontaine -- 83716 Saint Astrid-la-Forêt,M,French,French,1,,
75872618,Édouard,Brunet,Moreau,1934-04-05,40 --  rue Valentine Rodriguez -- 70606 Teixeira,M,French,French,1,,
05368280,Arthur,Poirier,Germain,1961-04-03,304 --  boulevard Guillot -- 07287 Sainte Antoine-la-Forêt,M,French,French,1,,
42784821,Marcel,Charrier,Sauvage,1972-05-24,105 --  chemin Océane Fischer -- 32951 Michaud,M,French,French,1,,
64633305,André,Tessier,Leroux,1982-02-01,22 --  boulevard De Sousa -- 50966 Lemaire,M,French,French,1,,
71799902,Guillaume,Clement,Nguyen,1995-08-21,avenue Jacqueline Olivier -- 81553 Pichon-sur-Jourdan,M,French,French,1,,
58772690,Hugues,Royer,Lefebvre,1906-12-09,42 --  avenue Catherine Schmitt -- 58493 Benard,M,French,French,1,,
20251635,Grégoire,Leger,Bonnin,1974-04-25,136 --  chemin de Courtois -- 37040 Chretiennec,M,French,French,1,,
23658813,Théophile,Moreno,Hubert,1991-08-18,46 --  boulevard Lagarde -- 85416 Gosselin-les-Bains,M,French,French,1,,
33886015,Tristan,Barthelemy,Courtois,1979-04-28,618 --  rue Olivier -- 41227 Saint Colette,M,French,French,1,,
15054401,Philippe,Potier,Jacquot,1941-08-24,4 --  boulevard Costa -- 56468 Riviere,M,French,French,1,,
21871061,Alexandre,Mallet,Auger,1966-08-14,8 --  rue Simone Besson -- 40101 Herve,M,French,French,1,,
56400847,Joseph,Roy,Gillet,1997-10-04,59 --  rue de Huet -- 06622 Raynaud,M,French,French,1,,
40175836,Adrien,Reynaud,Thomas,1941-12-27,18 --  rue de Rocher -- 49797 Saint Auguste,M,French,French,1,,
06582586,Luc,Vallet,Roy,1935-10-26,87 --  rue Munoz -- 51076 Etienne,M,French,French,1,,
45632204,Étienne,Fouquet,Gomez,1984-04-28,10 --  chemin Legendre -- 73066 Gomesnec,M,French,French,1,,
98299270,François,Duhamel,Lebreton,1956-04-27,1 --  boulevard Martin Gerard -- 78325 Gomez,M,French,French,1,,
53911513,Marcel,Blot,Pottier,1906-08-23,chemin Anouk Sanchez -- 59136 Renard-sur-Mer,M,French,French,1,,
03012512,Laurent,Merle,Leroux,1981-05-03,441 --  boulevard de Bernard -- 35298 De Sousa,M,French,French,1,,
90878251,Roger,Legros,Bouvet,1954-09-20,914 --  chemin de Vallet -- 18311 Prevost-sur-Mer,M,French,French,1,,
16733916,Charles,Traore,Brunet,1981-08-24,45 --  rue Laetitia Bodin -- 83473 Dupreboeuf,M,French,French,1,,
68796914,Olivier,Brunet,Maillet,1999-08-18,307 --  chemin Franck Mathieu -- 07106 Saint Laurenec,M,French,French,1,,
85561113,Martin,Bertrand,Thierry,1953-04-18,rue de Pasquier -- 33097 Regnier-sur-Mer,M,French,French,1,,
63299786,Patrick,Hamon,Delaunay,1979-05-26,rue de Meyer -- 79353 Gillet,M,French,French,1,,
55034159,Vincent,Rodrigues,Brunel,1943-05-07,949 --  chemin Bonnet -- 12793 Clerc,M,French,French,1,,
08838162,Théophile,Traore,Renaud,1936-04-14,94 --  avenue de Dijoux -- 03497 Rodrigues,M,French,French,1,,
86987790,Alain,Dupre,Texier,1972-02-10,rue de Descamps -- 53393 Thibault-la-Forêt,M,French,French,1,,
90845192,Auguste,Loiseau,Hebert,1914-10-14,7 --  boulevard de Guillon -- 09099 RocherBourg,M,French,French,1,,
09171855,Thibaut,Robin,Garcia,1942-09-19,42 --  rue Bernier -- 43392 Bousquet,M,French,French,1,,
39591470,Joseph,Couturier,De Sousa,1990-08-30,667 --  avenue René Carre -- 50399 Joly,M,French,French,1,,
37975265,Victor,Renault,Dumont,1914-10-06,31 --  rue Boyer -- 83042 GuillotBourg,M,French,French,1,,
98294275,François,Martineau,De Sousa,1974-02-04,961 --  rue de Leblanc -- 65563 Colin,M,French,French,1,,
88042756,Thibault,Ledoux,Clement,1995-03-14,68 --  rue Daniel -- 80644 Saint OdetteBourg,M,French,French,1,,
04160151,Benoît,Bonneau,Weber,1931-12-22,avenue Remy -- 81146 Courtois,M,French,French,1,,
50466870,Timothée,Lemoine,Arnaud,1919-09-04,3 --  chemin Jacquot -- 07618 Diallo,M,French,French,1,,
30097155,Paul,Gaudin,Schneider,1946-06-03,12 --  boulevard Lacroix -- 47122 Baudry-sur-Mer,M,French,French,1,,
50412259,Christophe,Garcia,Berthelot,2002-10-27,83 --  boulevard Lopes -- 47294 Bigot-sur-Boucher,M,French,French,1,,
92545564,Luc,Barre,Marechal,1967-07-15,906 --  boulevard de Lesage -- 66119 Munoz,M,French,French,1,,
24706506,Jacques,Coulon,Pascal,1935-09-02,85 --  boulevard Muller -- 75654 Masson,M,French,French,1,,
16742505,Isaac,Pinto,Lefevre,1932-04-01,5 --  rue de Fernandes -- 70172 FernandesBourg,M,French,French,1,,
04136866,Bernard,Michaud,Normand,1949-03-12,boulevard Leger -- 45746 Saint Lucy,M,French,French,1,,
39209672,Augustin,Perret,Girard,1980-12-20,4 --  avenue Alix Blin -- 42925 Sainte ConstanceBourg,M,French,French,1,,
88575148,Thibault,Letellier,Martel,1965-04-18,avenue Jules Pineau -- 84077 Saint Michelle-la-Forêt,M,French,French,1,,
24371858,Julien,Maury,Roger,1929-09-28,85 --  rue Thibault Mendes -- 80162 Bourgeois-les-Bains,H,French,French,1,,
04289579,Louis,Marques,Lecoq,1920-12-23,15 --  boulevard de Bailly -- 59596 Jacques,H,French,French,1,,
59839897,Jérôme,Lucas,Coulon,1960-08-28,51 --  rue Voisin -- 33144 Durand-sur-Perrier,H,French,French,1,,
83285165,Eugène,Cordier,Vasseur,1922-06-02,9 --  boulevard Robert Lopes -- 26374 Barthelemy,H,French,French,1,,
77931764,Michel,Laine,Perrier,1953-06-30,246 --  boulevard Aimé Chauvet -- 92145 Denis,H,French,French,1,,
09287242,Hugues,Gilles,Leconte,1969-07-17,98 --  chemin de Ribeiro -- 97813 Lecomte-sur-Ferrand,H,French,French,1,,
81412846,Matthieu,Meyer,Mallet,1989-08-17,64 --  rue de Riviere -- 71989 Sainte Michelle,H,French,French,1,,
75817862,Édouard,Hoareau,Deschamps,1976-02-03,avenue Leleu -- 83855 Sainte Gilles,H,French,French,1,,
89808092,Léon,Moulin,Charpentier,2001-03-18,41 --  avenue Henry -- 95904 Launay,H,French,French,1,,
75897802,Xavier,Laporte,Jean,1990-11-29,855 --  boulevard de Lamy -- 60079 Saint Hélène,H,French,French,1,,
07239106,William,Millet,Cohen,1964-11-11,57 --  rue de Masse -- 93843 Blindan,H,French,French,1,,
61335011,Emmanuel,Bernier,Lamy,1923-12-04,71 --  rue de Bouvier -- 17559 Pascal,H,French,French,1,,
86674720,Stéphane,Launay,Parent,1924-01-22,3 --  rue Normand -- 38500 Jacob,H,French,French,1,,
53980618,Rémy,Perrier,Le Gall,1906-09-29,21 --  chemin de Blanchard -- 25687 Raymond,H,French,French,1,,
64671024,Honoré,Langlois,Gay,1981-03-11,6 --  avenue de Brunet -- 12409 HernandezVille,H,French,French,1,,
01835311,Pierre,Millet,Peron,1937-07-26,292 --  rue Le Goff -- 07288 Muller,H,French,French,1,,
96188576,Alexandre,Roy,Morin,1985-12-09,607 --  boulevard de Marchal -- 78226 Guyot,H,French,French,1,,
85048737,Théodore,Bouvet,Brunet,1984-12-03,27 --  avenue Georges Coste -- 40238 Thomas-sur-Charrier,H,French,French,1,,
29636211,Stéphane,Legendre,Lesage,1959-01-10,27 --  rue de Descamps -- 25909 Durand,H,French,French,1,,
22939029,Étienne,Delahaye,Martinez,1957-06-13,787 --  avenue Rey -- 14816 Rodriguez-sur-Bernard,H,French,French,1,,
37822804,Arthur,Fabre,Millet,1929-01-18,641 --  rue Richard De Sousa -- 79426 Marchal,H,French,French,1,,
16887503,David,Vaillant,Gallet,1985-03-30,44 --  boulevard de Bourdon -- 91680 Cousin,H,French,French,1,,
39059000,Rémy,Leleu,Moreau,1994-11-24,78 --  chemin de Leconte -- 81757 Saint Lucy,H,French,French,1,,
48933384,Timothée,Hoareau,Potier,1942-08-27,48 --  avenue Thomas -- 69373 Joseph,H,French,French,1,,
13294847,Michel,Pichon,Camus,1989-07-16,643 --  rue Brigitte Legros -- 96290 Mary-sur-Roger,H,French,French,1,,
29219223,Victor,Philippe,Antoine,1950-08-12,4 --  rue de Leclercq -- 25124 Baillynec,H,French,French,1,,
60426062,Alphonse,Didier,Letellier,1992-06-28,860 --  boulevard Andrée Bailly -- 75495 Vaillant,H,French,French,1,,
09948006,Raymond,Collin,Normand,1947-01-08,88 --  boulevard Auguste Blin -- 89707 Royerdan,H,French,French,1,,
15760760,Benjamin,Sanchez,Potier,1984-03-24,6 --  rue de Langlois -- 66659 Collinboeuf,H,French,French,1,,
98956944,François,Legros,Martins,1925-06-24,9 --  chemin Torres -- 35366 Saint Colette,H,French,French,1,,
67447107,Théodore,Barre,Besnard,1974-09-18,184 --  rue de Fournier -- 93921 Raynaud-sur-Vaillant,H,French,French,1,,
95749235,André,Prevost,Cousin,1911-11-08,17 --  chemin Auger -- 53553 Michaudboeuf,H,French,French,1,,
92993914,Émile,Breton,Huet,1986-01-23,4 --  chemin de Marie -- 01651 GuibertBourg,H,French,French,1,,
19486208,André,Foucher,Besson,1932-06-16,5 --  chemin de Ollivier -- 38115 Saint Théophile,H,French,French,1,,
34640784,Auguste,Ferrand,Dupont,1970-10-12,60 --  boulevard de Peltier -- 98699 Martins-sur-Leleu,H,French,French,1,,
95795003,Hugues,Allard,Roche,1980-03-29,53 --  chemin Vincent -- 00432 Mercierdan,H,French,French,1,,
70926071,Luc,Bousquet,Colin,1907-02-01,3 --  rue de Evrard -- 50689 Sainte Raymond-les-Bains,H,French,French,1,,
84621672,Roland,Thomas,Delaunay,1946-09-04,991 --  avenue Jean Chauvet -- 52591 Munoz,H,French,French,1,,
89795644,Daniel,Hamel,Payet,1933-11-23,474 --  boulevard Leclerc -- 69997 Delattre,H,French,French,1,,
09027763,Robert,Rolland,Delannoy,1932-06-22,2 --  rue Nicolas Paul -- 66690 VoisinBourg,H,French,French,1,,
74812967,Xavier,Gros,Delmas,1925-01-21,70 --  chemin de Perrin -- 11808 Pruvost,H,French,French,1,,
84734785,Émile,Nguyen,Renaud,1933-09-27,40 --  rue Hardy -- 48803 Humbert,H,French,French,1,,
01302882,René,Bouchet,Thomas,1978-06-27,rue de Cordier -- 63270 Sainte Pauline,H,French,French,1,,
38011542,Benjamin,Lebreton,Morel,1937-12-22,858 --  chemin Hélène Thomas -- 10628 Sainte Joseph,H,French,French,1,,
10004388,Franck,Maurice,Marchal,1971-12-05,60 --  rue Thierry Le Roux -- 33881 Martinez,H,French,French,1,,
39254894,,,,,Pasaje Menchaca 624 080 -- Vieja Andorra --  MICH 87211,,,,2,Granado-Caballero,2013-05-27
98626007,,,,,Periférico Sur Brito 948 039 -- San Francisco Javier los altos --  SLP 74132-6249,,,,2,Alba-Pacheco,2012-02-05
38769030,,,,,Ampliación Norte Santiago 328 Interior 508 -- Vieja Mónaco --  GRO 81290-3079,,,,2,"Laboratorios Carrera, Alva y Lugo",2017-09-30
28734840,,,,,Calle Norte Núñez 219 Edif. 932  --  Depto. 553 -- Vieja Rumania --  SON 05222-7571,,,,2,Club Archuleta y Archuleta,1997-12-15
04088233,,,,,Corredor Verduzco 333 003 -- San Asunción los bajos --  MEX 45407,,,,2,Carrera y Rodríquez S.C.,2000-01-31
64862286,,,,,Boulevard Norte Olivera 795 Interior 001 -- Nueva Omán --  CHIH 82283-3871,,,,2,Club Casillas-Apodaca,2001-04-19
98032402,,,,,Corredor Norte Brito 117 Interior 172 -- Vieja Estados Unidos de América --  CHIS 58659-6667,,,,2,Aguilar A.C.,2013-10-21
25142099,,,,,Eje vial Islas Salomón 063 Interior 992 -- Nueva Mali --  MICH 58400-8337,,,,2,Olivas-Orozco A.C.,1997-06-12
64332192,,,,,Pasaje Sur Cavazos 889 Interior 781 -- San Elvira los bajos --  PUE 92944,,,,2,"Laboratorios de León, Riojas y Cuellar",2013-02-27
37327262,,,,,Circunvalación España 026 560 -- San Claudio los bajos --  CHIH 79151-2373,,,,2,Grupo Maldonado-Menchaca,2013-12-20
25739923,,,,,Circunvalación Bustamante 168 Edif. 384  --  Depto. 348 -- San Sara los bajos --  ZAC 82750-4846,,,,2,"Arroyo, Cavazos y Urías",2009-01-24
96047972,,,,,Callejón Guerrero 700 Interior 004 -- Vieja Emiratos Árabes Unidos --  BCS 48707-6301,,,,2,Ulloa y Carrión S.A. de C.V.,1997-08-16
22931153,,,,,Eje vial Olivera 481 262 -- Vieja Malta --  GTO 37128-6353,,,,2,Bétancourt-Maya e Hijos,2008-11-05
61867949,,,,,Corredor Villarreal 225 Edif. 584  --  Depto. 779 -- Vieja Eslovenia --  VER 99137,,,,2,Amador-Rojas,2004-09-18
12971411,,,,,Continuación Márquez 035 420 -- San Claudia los altos --  HGO 45276-9699,,,,2,Blanco y Llamas e Hijos,2016-06-28
30333529,,,,,Ampliación Norte Esparza 276 842 -- San Esparta los bajos --  MOR 25907,,,,2,Sevilla A.C.,2010-11-20
63546958,,,,,Pasaje Acevedo 652 Interior 516 -- Vieja Tonga --  COAH 27911-6233,,,,2,Grupo Botello y Villalobos,2002-05-22
19869124,,,,,Circuito Nayarit 617 Interior 536 -- San David de la Montaña --  COL 88170,,,,2,Arteaga y Ríos S.A.,1999-09-06
51304720,,,,,Callejón Briones 525 Interior 910 -- Vieja Chad --  ZAC 37176,,,,2,Alvarado e Hijos,2015-07-17
55882651,,,,,Periférico Tejada 165 Edif. 595  --  Depto. 516 -- San Soledad de la Montaña --  YUC 74299-6473,,,,2,Proyectos Hernádez-Enríquez,1996-07-15
17641616,,,,,Andador Querétaro 438 679 -- Nueva Santa Lucía --  MICH 99841,,,,2,Montero-Solorio,1995-09-08
19279749,,,,,Avenida Tamaulipas 490 Edif. 149  --  Depto. 831 -- Vieja España --  VER 21757-3778,,,,2,Montez-Collado S. R.L. de C.V.,2008-08-23
11710349,,,,,Boulevard Norte Alva 186 689 -- San Eva los bajos --  TAB 99291-2587,,,,2,Armenta-Roque,2014-08-28
31500524,,,,,Ampliación Norte Guerra 424 Edif. 060  --  Depto. 710 -- San Fidel de la Montaña --  SON 20802,,,,2,Orta-Alcala S. R.L. de C.V.,2010-07-11
36693337,,,,,Periférico Botswana 187 Interior 683 -- Vieja Turquía --  CHIS 67096,,,,2,"Miranda, Sanches y Urías",2011-01-31
14044953,,,,,Calle Bosnia y Herzegovina 300 Edif. 698  --  Depto. 978 -- San Amelia los altos --  MEX 52704,,,,2,Despacho Pulido y Garrido,2000-04-17
25415759,,,,,Privada Afganistán 565 Interior 356 -- Nueva Marruecos --  VER 17810-3409,,,,2,Garrido-Armas S. R.L. de C.V.,2005-01-11
13256425,,,,,Callejón Luxemburgo 979 Edif. 943  --  Depto. 387 -- San Miguel Ángel los bajos --  HGO 37033,,,,2,Concepción y Mota e Hijos,2000-04-06
52033384,,,,,Avenida Quintana Roo 024 Interior 116 -- Vieja Tayikistán --  COAH 10309,,,,2,Pacheco-Lovato A.C.,2010-03-26
76925580,,,,,Corredor México 770 818 -- San Abelardo los altos --  TAB 63298,,,,2,"Benavides, Sepúlveda y Herrera",2002-04-23
09177802,,,,,Peatonal Nuevo León 182 922 -- San Nayeli de la Montaña --  Q. ROO 20449,,,,2,"Grupo Orta, Gálvez y Merino",2021-02-07
27371824,,,,,Retorno Libia 538 Edif. 012  --  Depto. 349 -- Nueva Austria --  YUC 95100-4421,,,,2,Proyectos Jaramillo y Murillo,2006-10-10
15189462,,,,,Prolongación Almonte 367 Interior 349 -- San Asunción los bajos --  CHIS 07739,,,,2,Jaramillo-Zavala,2014-09-10
18863307,,,,,Prolongación Jaimes 653 Edif. 109  --  Depto. 340 -- Vieja Francia --  MEX 65388,,,,2,Téllez-Lira,2012-02-21
03207307,,,,,Eje vial Sánchez 692 086 -- Vieja República Checa --  AGS 50765,,,,2,Benavides-Noriega e Hijos,2018-01-20
73488866,,,,,Avenida Quintana Roo 702 023 -- San Rubén de la Montaña --  VER 71533,,,,2,Industrias Riojas y Carrero,2009-02-27
36991013,,,,,Andador Sur Arevalo 314 272 -- San Alta  Gracia los altos --  GTO 23665,,,,2,"Industrias Frías, Delgadillo y Jaime",1997-07-05
09191891,,,,,Calzada Nayarit 942 Interior 395 -- Vieja Liberia --  OAX 19687,,,,2,Guajardo-Sandoval,2019-10-17
17269063,,,,,Eje vial Sur Tello 093 Interior 861 -- San Caridad los bajos --  BCS 10755,,,,2,Villarreal-de la O A.C.,2016-02-20
42493327,,,,,Continuación Sur Sandoval 325 Interior 280 -- San Vicente los bajos --  TLAX 07211,,,,2,Club Meraz y Otero,2016-12-21
50263530,,,,,Ampliación Samoa 176 113 -- Vieja España --  SON 76278,,,,2,Laboratorios Amaya-Dueñas,2015-10-20
06942984,,,,,Ampliación Tamaulipas 479 Interior 324 -- San Cornelio los bajos --  BC 00551-6706,,,,2,"Proyectos Esparza, Becerra y Sierra",2009-08-12
80724988,,,,,Calzada Norte Lomeli 718 Interior 871 -- San Ana de la Montaña --  CAMP 20407-6561,,,,2,"Industrias Armas, Archuleta y Lozano",2005-01-05
44758905,,,,,Circuito Tailandia 885 848 -- San Miguel Ángel los altos --  GTO 62359,,,,2,Piña-Olivárez S.A. de C.V.,2008-11-10
85988187,,,,,Ampliación Norte Saucedo 096 790 -- San Dalia los bajos --  MOR 70116,,,,2,"Club Sierra, Bermúdez y Romo",2017-03-14
56050004,,,,,Callejón Norte Carrión 380 Edif. 866  --  Depto. 169 -- San César los altos --  TAMPS 89170-4720,,,,2,"Zepeda, Carvajal y Lozada",2006-02-10
52617461,,,,,Continuación Sur Bétancourt 147 Interior 308 -- San Samuel los bajos --  QRO 45238-2920,,,,2,Orellana-Brito S.A. de C.V.,2000-07-04
